2017-05-25 15:36:48,042 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,045 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,088 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,114 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,400 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,401 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,417 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,424 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: End date is given date
2017-05-30 17:44:57,266 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 16:25:42,357 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:42,362 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:42,364 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:42,369 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:42,371 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:42,377 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:42,378 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:42,384 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:42,387 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:42,395 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:42,398 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:42,433 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:42,434 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:42,437 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:42'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:42')
2017-05-31 16:25:42,441 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:47,346 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:47,346 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:47,349 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:47'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:47')
2017-05-31 16:25:47,351 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:47,355 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30); args=(u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
2017-05-31 16:25:47,355 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:47,358 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30) ORDER BY `webapp_token`.`id` DESC; args=(u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
2017-05-31 16:25:47,385 [DEBUG] django.db.backends: (0.000) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:47,417 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:47,421 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:47,427 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:47,430 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:47,437 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:47,440 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:47,448 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:47,451 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:47,459 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:47,461 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:47,493 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:47,494 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 16:25:47,499 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:47'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:47')
2017-05-31 16:25:47,503 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:51,746 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:51,746 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:51,750 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:51'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:51')
2017-05-31 16:25:51,752 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:51,755 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30); args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
2017-05-31 16:25:51,756 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:51,759 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30) ORDER BY `webapp_token`.`id` DESC; args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
2017-05-31 16:25:51,785 [DEBUG] django.db.backends: (0.000) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:51,805 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:51,808 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:51,812 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:51,815 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:51,822 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:51,822 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:51,845 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:51,845 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:51,849 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:51'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:51')
2017-05-31 16:25:51,851 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:58,750 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:58,753 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:58,756 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:58'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:58')
2017-05-31 16:25:58,759 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:58,767 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5); args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:58,769 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:58,776 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5) ORDER BY `webapp_token`.`id` DESC; args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:58,816 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:58,825 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:58,845 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:58,846 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:58,852 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:58,854 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:58,859 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:58,861 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:58,868 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:58,869 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:58,892 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:58,892 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:58,895 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:58'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:58')
2017-05-31 16:25:58,898 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:59,782 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:59,782 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:59,785 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:59'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:59')
2017-05-31 16:25:59,786 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:59,789 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 31); args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 31)
2017-05-31 16:25:59,790 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:59,793 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V1' AND `webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 31) ORDER BY `webapp_token`.`id` DESC; args=(u'V1', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 31)
